Start_Date,Location,Pollutant,AQI_Value,AQI_Category,Year
2019-01-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Fine particles (PM 2.5),6.19,Good,2019
2022-01-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Fine particles (PM 2.5),5.555328298,Good,2022
2008-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Fine particles (PM 2.5),12.4,Good,2008
2013-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Fine particles (PM 2.5),10.97,Good,2013
2008-12-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),11.72,Good,2008
2013-12-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),10.35,Good,2013
2017-12-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),7.46,Good,2017
2019-01-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),6.01,Good,2019
2012-12-01 00:00:00+00:00,Sunset Park,Fine particles (PM 2.5),10.78,Good,2012
2012-06-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),9.61,Good,2012
2015-12-31 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),6.51,Good,2015
2018-01-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),6.42,Good,2018
2018-01-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Fine particles (PM 2.5),6.51,Good,2018
2021-06-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Fine particles (PM 2.5),7.911146996,Good,2021
2020-12-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),6.48277595,Good,2020
2010-06-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),10.98,Good,2010
2011-06-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),10.79,Good,2011
2015-12-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),6.89,Good,2015
2016-06-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),7.06,Good,2016
2019-01-01 00:00:00+00:00,Flushing and Whitestone (CD7),Fine particles (PM 2.5),6.65,Good,2019
2008-12-01 00:00:00+00:00,Flushing and Whitestone (CD7),Fine particles (PM 2.5),12.79,Good,2008
2013-12-01 00:00:00+00:00,Flushing and Whitestone (CD7),Fine particles (PM 2.5),11.51,Good,2013
2010-12-01 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),11.47,Good,2010
2012-12-01 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),7.82,Good,2012
2009-12-01 00:00:00+00:00,Williamsburg - Bushwick,Fine particles (PM 2.5),10.33,Good,2009
2009-12-01 00:00:00+00:00,Bayside - Little Neck,Fine particles (PM 2.5),8.98,Good,2009
2009-12-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),21.22,Good,2009
2012-06-01 00:00:00+00:00,Long Island City - Astoria,Nitrogen dioxide (NO2),18.77,Good,2012
2015-12-31 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),17.56,Good,2015
2018-01-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),17.55,Good,2018
2021-06-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),10.79354872,Good,2021
2021-12-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),19.71102945,Good,2021
2021-06-01 00:00:00+00:00,Borough Park,Nitrogen dioxide (NO2),11.36657578,Good,2021
2021-12-01 00:00:00+00:00,Borough Park,Nitrogen dioxide (NO2),21.0263611,Good,2021
2021-12-01 00:00:00+00:00,Canarsie - Flatlands,Nitrogen dioxide (NO2),19.18550528,Good,2021
2013-06-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),18.56,Good,2013
2015-12-31 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),20.38,Good,2015
2018-01-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),20.25,Good,2018
2012-06-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),18.99,Good,2012
2012-06-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),16.21,Good,2012
2021-06-01 00:00:00+00:00,Jamaica,Ozone (O3),30.99122698,Good,2021
2020-12-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),21.48186462,Good,2020
2010-06-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),17.87,Good,2010
2011-06-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),17.26,Good,2011
2015-12-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),22.45,Good,2015
2016-06-01 00:00:00+00:00,Jamaica,Nitrogen dioxide (NO2),13.11,Good,2016
2020-12-01 00:00:00+00:00,Canarsie - Flatlands,Nitrogen dioxide (NO2),21.17469782,Good,2020
2016-06-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),16.36,Good,2016
2015-12-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),24.29,Good,2015
2011-06-01 00:00:00+00:00,South Bronx,Nitrogen dioxide (NO2),20.69,Good,2011
2023-06-01 00:00:00+00:00,Coney Island (CD13),Nitrogen dioxide (NO2),8.914378523,Good,2023
2018-12-01 00:00:00+00:00,Sheepshead Bay (CD15),Nitrogen dioxide (NO2),18.67,Good,2018
2022-06-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),9.959880539,Good,2022
2011-12-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),17.39,Good,2011
2012-06-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),14.35,Good,2012
2013-06-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),14.63,Good,2013
2015-12-31 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),16.21,Good,2015
2020-12-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),20.08999115,Good,2020
2015-12-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),21.13,Good,2015
2016-06-01 00:00:00+00:00,Queens Village (CD13),Ozone (O3),34.43,Good,2016
2010-06-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),16.19,Good,2010
2011-06-01 00:00:00+00:00,Queens Village (CD13),Nitrogen dioxide (NO2),15.36,Good,2011
2023-01-01 00:00:00+00:00,Bayside - Little Neck,Fine particles (PM 2.5),6.483274289,Good,2023
2011-12-01 00:00:00+00:00,Sunset Park (CD7),Fine particles (PM 2.5),9.66,Good,2011
2022-06-01 00:00:00+00:00,Upper West Side (CD7),Fine particles (PM 2.5),7.006053998,Good,2022
2022-06-01 00:00:00+00:00,Rockaway and Broad Channel (CD14),Fine particles (PM 2.5),5.544136503,Good,2022
2011-12-01 00:00:00+00:00,Rockaway and Broad Channel (CD14),Fine particles (PM 2.5),7.36,Good,2011
2021-12-01 00:00:00+00:00,Pelham - Throgs Neck,Fine particles (PM 2.5),7.246513807,Good,2021
2021-06-01 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),7.6181679,Good,2021
2021-12-01 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),5.795551825,Good,2021
2015-12-31 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),6.59,Good,2015
2018-01-01 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),6.18,Good,2018
2015-01-01 00:00:00+00:00,East New York,Boiler Emissions- Total SO2 Emissions,0.1,Good,2015
2015-01-01 00:00:00+00:00,South Beach - Tottenville,Boiler Emissions- Total SO2 Emissions,0.0,Good,2015
2022-06-01 00:00:00+00:00,South Beach - Tottenville,Fine particles (PM 2.5),5.641128028,Good,2022
2012-12-01 00:00:00+00:00,Southeast Queens,Nitrogen dioxide (NO2),20.46,Good,2012
2015-06-01 00:00:00+00:00,Southeast Queens,Nitrogen dioxide (NO2),12.04,Good,2015
2019-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),20.96,Good,2019
2019-06-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),12.56,Good,2019
2023-01-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),15.04427297,Good,2023
2022-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),18.15226975,Good,2022
2009-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),20.2,Good,2009
2015-06-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),13.18,Good,2015
2012-06-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),17.13,Good,2012
2013-06-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),16.77,Good,2013
2018-01-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),19.67,Good,2018
2015-12-31 00:00:00+00:00,Southeast Queens,Nitrogen dioxide (NO2),16.16,Good,2015
2021-06-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),10.19669042,Good,2021
2013-06-01 00:00:00+00:00,Southeast Queens,Ozone (O3),31.79,Good,2013
2021-06-01 00:00:00+00:00,Southeast Queens,Ozone (O3),31.45354126,Good,2021
2011-06-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),16.24,Good,2011
2010-06-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),16.81,Good,2010
2015-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),21.62,Good,2015
2012-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),22.84,Good,2012
2014-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),23.58,Good,2014
2016-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),14.49,Good,2016
2015-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),23.94,Good,2015
2015-12-31 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),19.31,Good,2015
2021-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),20.79899333,Good,2021
2021-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),19.80003203,Good,2021
2012-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),8.77,Good,2012
2015-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),7.96,Good,2015
2016-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),8.05,Good,2016
2013-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),29.77,Good,2013
2019-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),18.19,Good,2019
2019-01-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Nitrogen dioxide (NO2),24.48,Good,2019
2021-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),6.60710926,Good,2021
2012-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),10.4,Good,2012
2013-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),10.31,Good,2013
2022-12-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Nitrogen dioxide (NO2),23.39786453,Good,2022
2019-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),27.98,Good,2019
2019-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),12.97,Good,2019
2019-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),24.87,Good,2019
2023-01-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),16.40970406,Good,2023
2015-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),13.5,Good,2015
2019-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),12.53,Good,2019
2019-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),22.21,Good,2019
2018-01-01 00:00:00+00:00,Clinton and Chelsea (CD4),Fine particles (PM 2.5),9.14,Good,2018
2015-12-31 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),7.01,Good,2015
2022-06-01 00:00:00+00:00,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),10.64357212,Good,2022
2022-06-01 00:00:00+00:00,Willowbrook,Nitrogen dioxide (NO2),8.26877671,Good,2022
2009-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),20.38,Good,2009
2012-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),19.48,Good,2012
2010-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),29.44,Good,2010
2010-12-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),30.42,Good,2010
2009-06-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),21.82,Good,2009
2021-01-01 00:00:00+00:00,South Ozone Park and Howard Beach (CD10),Nitrogen dioxide (NO2),14.63706828,Good,2021
2010-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),18.08,Good,2010
2011-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),18.06,Good,2011
2010-06-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),19.15,Good,2010
2015-12-01 00:00:00+00:00,Central Harlem (CD10),Nitrogen dioxide (NO2),25.82,Good,2015
2016-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Nitrogen dioxide (NO2),14.07,Good,2016
2015-12-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Nitrogen dioxide (NO2),20.61,Good,2015
2015-12-01 00:00:00+00:00,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),22.56,Good,2015
2016-06-01 00:00:00+00:00,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),13.19,Good,2016
2013-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),15.24,Good,2013
2012-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),16.03,Good,2012
2012-06-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),17.0,Good,2012
2013-06-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),16.33,Good,2013
2015-12-31 00:00:00+00:00,Central Harlem (CD10),Nitrogen dioxide (NO2),22.27,Good,2015
2015-12-31 00:00:00+00:00,Williamsbridge and Baychester (CD12),Nitrogen dioxide (NO2),16.93,Good,2015
2017-01-01 00:00:00+00:00,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),17.79,Good,2017
2015-12-31 00:00:00+00:00,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),17.63,Good,2015
2021-12-01 00:00:00+00:00,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),19.4944245,Good,2021
2017-01-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Fine particles (PM 2.5),7.51,Good,2017
2010-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Fine particles (PM 2.5),12.46,Good,2010
2015-12-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Fine particles (PM 2.5),8.27,Good,2015
2015-12-01 00:00:00+00:00,Jamaica and Hollis (CD12),Fine particles (PM 2.5),7.4,Good,2015
2008-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),28.35,Good,2008
2017-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),23.61,Good,2017
2008-12-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),30.04,Good,2008
2019-01-01 00:00:00+00:00,Upper East Side (CD8),Nitrogen dioxide (NO2),22.19,Good,2019
2010-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),33.08,Good,2010
2009-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),22.96,Good,2009
2012-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),22.82,Good,2012
2021-01-01 00:00:00+00:00,Bushwick (CD4),Nitrogen dioxide (NO2),17.51225886,Good,2021
2010-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),21.39,Good,2010
2011-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),21.41,Good,2011
2021-12-01 00:00:00+00:00,Jackson Heights (CD3),Nitrogen dioxide (NO2),21.16019598,Good,2021
2012-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),20.2,Good,2012
2013-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),19.38,Good,2013
2018-01-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),19.94,Good,2018
2018-01-01 00:00:00+00:00,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),19.99,Good,2018
2017-01-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),11.64,Good,2017
2010-12-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),20.41,Good,2010
2009-06-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),10.81,Good,2009
2012-12-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),11.42,Good,2012
2017-01-01 00:00:00+00:00,Morrisania and Crotona (CD3),Fine particles (PM 2.5),7.87,Good,2017
2012-12-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),8.82,Good,2012
2021-01-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),6.871332323,Good,2021
2012-12-01 00:00:00+00:00,Jackson Heights (CD3),Fine particles (PM 2.5),8.43,Good,2012
2010-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Fine particles (PM 2.5),12.67,Good,2010
2017-01-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),7.49,Good,2017
2020-12-01 00:00:00+00:00,Highbridge and Concourse (CD4),Fine particles (PM 2.5),6.621893635,Good,2020
2020-12-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),7.060204773,Good,2020
2010-06-01 00:00:00+00:00,Jackson Heights (CD3),Fine particles (PM 2.5),11.61,Good,2010
2011-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Fine particles (PM 2.5),11.6,Good,2011
2020-12-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),6.501186679,Good,2020
2010-06-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),11.27,Good,2010
2011-06-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),10.99,Good,2011
2021-06-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),5.085557968,Good,2021
2012-06-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),8.03,Good,2012
2013-06-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),7.59,Good,2013
2015-12-31 00:00:00+00:00,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),11.44,Good,2015
2014-12-01 00:00:00+00:00,Financial District (CD1),Nitrogen dioxide (NO2),30.4,Good,2014
2014-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),27.38,Good,2014
2021-01-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),18.80308105,Good,2021
2021-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),23.53270216,Good,2021
2017-01-01 00:00:00+00:00,South Beach and Willowbrook (CD2),Nitrogen dioxide (NO2),13.19,Good,2017
2018-01-01 00:00:00+00:00,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),16.07,Good,2018
2015-12-31 00:00:00+00:00,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),16.86,Good,2015
2010-12-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),14.51,Good,2010
2009-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),11.49,Good,2009
2012-12-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),9.76,Good,2012
2014-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),10.03,Good,2014
2010-12-01 00:00:00+00:00,Long Island City and Astoria (CD1),Fine particles (PM 2.5),13.06,Good,2010
2010-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),12.85,Good,2010
2011-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),12.38,Good,2011
2020-12-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),7.413674015,Good,2020
2015-12-01 00:00:00+00:00,St. George and Stapleton (CD1),Fine particles (PM 2.5),7.87,Good,2015
2018-01-01 00:00:00+00:00,South Beach and Willowbrook (CD2),Nitrogen dioxide (NO2),12.84,Good,2018
2019-01-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Nitrogen dioxide (NO2),23.44,Good,2019
2019-01-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Nitrogen dioxide (NO2),21.51,Good,2019
2022-01-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),18.53568195,Good,2022
2017-12-01 00:00:00+00:00,South Beach and Willowbrook (CD2),Nitrogen dioxide (NO2),18.74,Good,2017
2018-01-01 00:00:00+00:00,Mott Haven and Melrose (CD1),Fine particles (PM 2.5),8.05,Good,2018
2013-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),11.13,Good,2013
2012-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),11.22,Good,2012
2021-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),9.30273131,Good,2021
2021-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),7.360701245,Good,2021
2009-06-01 00:00:00+00:00,Long Island City and Astoria (CD1),Fine particles (PM 2.5),10.83,Good,2009
2014-12-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),10.98,Good,2014
2021-01-01 00:00:00+00:00,St. George and Stapleton (CD1),Fine particles (PM 2.5),6.335447406,Good,2021
2017-01-01 00:00:00+00:00,South Beach and Willowbrook (CD2),Fine particles (PM 2.5),6.89,Good,2017
2021-12-01 00:00:00+00:00,Brownsville (CD16),Nitrogen dioxide (NO2),21.72063225,Good,2021
2021-12-01 00:00:00+00:00,Midtown (CD5),Nitrogen dioxide (NO2),29.186725,Good,2021
2017-01-01 00:00:00+00:00,Brownsville (CD16),Fine particles (PM 2.5),7.62,Good,2017
2015-12-01 00:00:00+00:00,Fordham and University Heights (CD5),Fine particles (PM 2.5),9.01,Good,2015
2017-12-01 00:00:00+00:00,Brownsville (CD16),Nitrogen dioxide (NO2),25.7,Good,2017
2022-01-01 00:00:00+00:00,Brownsville (CD16),Nitrogen dioxide (NO2),15.94249185,Good,2022
2022-01-01 00:00:00+00:00,Midtown (CD5),Nitrogen dioxide (NO2),25.46363511,Good,2022
2021-12-01 00:00:00+00:00,Fordham and University Heights (CD5),Fine particles (PM 2.5),7.212346386,Good,2021
2018-01-01 00:00:00+00:00,East New York and Starrett City (CD5),Fine particles (PM 2.5),7.02,Good,2018
2021-12-01 00:00:00+00:00,Brownsville (CD16),Fine particles (PM 2.5),6.761644117,Good,2021
2014-12-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),13.2,Good,2014
2023-01-01 00:00:00+00:00,Brownsville (CD16),Nitrogen dioxide (NO2),17.43709819,Good,2023
2021-06-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),10.94066729,Good,2021
